date,revenue_eur,cogs_eur,labor_cost_eur,overhead_eur,gross_profit_eur,gross_margin_pct,operating_profit_eur,operating_margin_pct,labor_pct_of_revenue
2026-05-28,1422.1,454.45,616.159,211.892247043364,967.6499999999999,0.6804373813374587,139.59875295663588,0.09816380912498128,0.4332740313620702
2026-05-29,1629.7,522.3000000000001,571.32,211.892247043364,1107.4,0.6795115665459901,324.187752956636,0.19892480392503897,0.35056758912683317
2026-05-30,921.3,294.40000000000003,471.44,211.892247043364,626.8999999999999,0.6804515358732225,-56.43224704336413,-0.06125284602557705,0.5117117117117117
2026-05-31,775.3,243.5,459.488,211.892247043364,531.8,0.6859280278601831,-139.58024704336404,-0.18003385404793507,0.5926583258093642
2026-06-01,1100.1000000000001,344.75,532.122,211.892247043364,755.3500000000001,0.686619398236524,11.335752956636185,0.010304293206650472,0.4837032997000272
2026-06-02,1294.4,409.0,608.52,211.892247043364,885.4000000000001,0.6840234857849197,64.98775295663611,0.05020685487997227,0.47011742892459824
2026-06-03,1332.9,424.75,537.602,211.892247043364,908.1500000000001,0.6813339335283968,158.65575295663612,0.11903049962985679,0.40333258308950404
2026-06-04,1339.2,418.4,607.695,211.892247043364,920.8000000000001,0.6875746714456392,101.21275295663602,0.07557702580393968,0.45377464157706093
2026-06-05,1535.4,490.25,625.625,211.892247043364,1045.15,0.680702097173375,207.6327529566361,0.13523039791366165,0.4074671095480005
2026-06-06,669.2,208.55,425.28,211.892247043364,460.65000000000003,0.6883592349073521,-176.52224704336393,-0.2637810027545785,0.6355050806933651
2026-06-07,884.0,278.25,387.144,211.892247043364,605.75,0.685237556561086,6.713752956636,0.007594743163615384,0.4379457013574661
2026-06-08,1328.4,420.90000000000003,547.288,211.892247043364,907.5,0.6831526648599819,148.319752956636,0.11165293056055103,0.4119903643480879
2026-06-09,1502.0,473.35,551.8620000000001,211.892247043364,1028.65,0.6848535286284954,264.895752956636,0.17636201927871903,0.3674181091877497
2026-06-10,1462.4,467.70000000000005,618.201,211.892247043364,994.7,0.6801832603938731,164.60675295663603,0.11255932231717453,0.422730443107221
2026-06-11,1000.8,312.55,652.08,211.892247043364,688.25,0.6876998401278978,-175.72224704336404,-0.1755817816180696,0.651558752997602
2026-06-12,1169.4,371.65,585.9,211.892247043364,797.7500000000001,0.6821874465537883,-0.04224704336385798,-3.6127110795158185e-05,0.5010261672652642
2026-06-13,872.1,277.25,397.049,211.892247043364,594.85,0.682089209952987,-14.09124704336395,-0.016157834013718553,0.4552792110996445
2026-06-14,819.3,255.65,442.656,211.892247043364,563.65,0.6879653362626632,-90.89824704336402,-0.11094623098176984,0.5402856096667887
2026-06-15,1235.5,396.1,607.02,211.892247043364,839.4,0.6794010522055848,20.487752956636,0.01658256006202833,0.49131525698097933
2026-06-16,1421.2,449.25,593.5300000000001,211.892247043364,971.95,0.6838938924852238,166.52775295663596,0.11717404514258088,0.41762594990149177
2026-06-17,1321.1000000000001,413.4,557.27,211.892247043364,907.7000000000002,0.6870789493603815,138.53775295663618,0.10486545526957548,0.42182272348800237
2026-06-18,1163.6000000000001,370.35,553.656,211.892247043364,793.2500000000001,0.6817205225163286,27.70175295663617,0.023806937913919017,0.47581299415606726
2026-06-19,1592.7,505.90000000000003,613.676,211.892247043364,1086.8,0.6823632824762981,261.2317529566359,0.16401817853747466,0.38530545614365547
2026-06-20,801.6,253.15,427.17600000000004,211.892247043364,548.45,0.6841941117764472,-90.618247043364,-0.11304671537345808,0.5329041916167665
2026-06-21,864.8000000000001,276.2,431.47200000000004,211.892247043364,588.6000000000001,0.6806197964847365,-54.764247043363895,-0.06332591008714604,0.49892691951896395
2026-06-22,1324.9,416.55,614.5450000000001,211.892247043364,908.3500000000001,0.685598913125519,81.91275295663607,0.06182561171155262,0.4638425541550306
2026-06-23,1360.5,438.6,563.6800000000001,211.892247043364,921.9,0.6776185226019845,146.32775295663592,0.10755439394093048,0.4143182653436237
2026-06-24,1429.0,455.5,579.362,211.892247043364,973.5,0.6812456263121064,182.24575295663604,0.12753376693956336,0.4054317704688593
2026-06-25,1437.2,458.6,567.3240000000001,211.892247043364,978.6,0.6809073197884776,199.38375295663596,0.13873069367981905,0.3947425549679934
2026-06-26,1215.1000000000001,383.75,638.928,211.892247043364,831.3500000000001,0.6841823718212493,-19.470247043363855,-0.016023575873067117,0.5258233890214796
2026-06-27,788.9,248.70000000000002,440.895,211.892247043364,540.1999999999999,0.6847509190011407,-112.58724704336404,-0.1427142185871011,0.5588731144631766
2026-06-28,657.1,209.85,401.2,211.892247043364,447.25,0.6806422157966824,-165.84224704336398,-0.2523850967027301,0.6105615583625018
2026-06-29,1425.7,452.45000000000005,612.5490000000001,211.892247043364,973.25,0.6826471207126323,148.8087529566359,0.10437592267422031,0.42964789226344957
